002351.806 | DEBUG    | UI   | SYSTEM     | oaConfiguration.Methods.console_encoder | ⏩ Not on Windows ('nt'), skipping console encoding reconfiguration.
    return method(self, parent_widget, config_data, context=context, **kwargs)
           |      |     |              |                    |          -> {}
           |      |     |              |                    -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
           |      |     |              -> {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Lazy 270° (Slow Decay)', 'path': 'Zoo_Metering_...
           |      |     -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
           |      -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame.!panedwindow.!frame.!notebook.!frame...
           -> <function BuilderMeterKnobWithVuMeterCreator.make_meter_knob_with_vu_meter at 0x7eff51d082c0>

> File "/home/anthony/Documents/OPEN-AIR/oaGuiElements/Core/metering/meter_knob_with_vu_meter/meter_knob_with_vu_meter.py", line 77, in make_meter_knob_with_vu_meter
    vu_widget = self.make_meter_needle(parent_widget, vu_config, context=context, builder_instance=builder_instance, **kwargs)
                |                      |              |                  |                         |                   -> {}
                |                      |              |                  |                         -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...
                |                      |              |                  -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
                |                      |              -> {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Lazy 270° (Slow Decay)', 'path': 'Zoo_Metering_...
                |                      -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
                -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame.!panedwindow.!frame.!notebook.!frame...

AttributeError: 'DynamicGuiBuilder' object has no attribute 'make_meter_needle'
002424.337 | DEBUG    | UI   | SYSTEM     | oaGuiBuild.Core.batch_processing_engine |   └─ 🔨 Creating '_VUMeterKnob' at 'Zoo_Metering_VU_Meter_Knob.blocks.VU_Meter_Knob_Demo.fields.Test_100'
002424.337 | TRACE    | UI   | SYSTEM     | oaGuiElements.Core.metering.meter_knob_with_vu_meter.meter_knob_with_vu_meter | 🔬 Entering make_meter_knob_with_vu_meter with config: {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Testing 100° Angle', 'path': 'Zoo_Metering_VU_Meter_Knob.blocks.VU_Meter_Knob_Demo.fields.Test_100', 'knob_path': 'audio/100/gain', 'Meter_viewable_angle': 100, 'size': 180, 'knob_width': 90, 'knob_height': 90, 'knob_shape': 'octagon', 'knob_indicator_color': '#AAFF00', 'knob_outline_thickness': 8, 'active_text_color': '#1a1a1a', 'text_color': '#888888', 'active_font_style': 'bold', 'inactive_font_style': 'normal', 'active_color': '#FF9900', 'bg_color': '#2b2b2b', 'layout': {}, 'value_min': 0.0, 'value_max': 1.0, 'value_default': 0.0}
002424.337 | DEBUG    | UI   | SYSTEM     | oaGuiElements.Core.metering.meter_knob_with_vu_meter.meter_knob_with_vu_meter | 🛠️ VUMeterKnob: Building for 'Testing 100° Angle'.
002424.337 | ERROR    | UI   | SYSTEM     | oaGuiElements.Core.metering.meter_knob_with_vu_meter.meter_knob_with_vu_meter | ❌ VUMeterKnob creation failed
Traceback (most recent call last):

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 3729, in <module>
    main()
    -> <function main at 0x7eff8711f060>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 3714, in main
    globals = debugger.run(setup["file"], None, None, is_module)
              |        |   |                          -> False
              |        |   -> {'port': 55813, 'ppid': 83690, 'vm_type': None, 'client': '127.0.0.1', 'access-token': None, 'client-access-token': 'd38ae98a...
              |        -> <function PyDB.run at 0x7eff8711cfe0>
              -> <__main__.PyDB object at 0x7eff876ae1e0>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 2698, in run
    return self._exec(is_module, entry_point_fn, module_name, file, globals, locals)
           |    |     |          |               |            |     |        -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
           |    |     |          |               |            |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
           |    |     |          |               |            -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
           |    |     |          |               -> None
           |    |     |          -> ''
           |    |     -> False
           |    -> <function PyDB._exec at 0x7eff8711d080>
           -> <__main__.PyDB object at 0x7eff876ae1e0>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 2706, in _exec
    globals = pydevd_runpy.run_path(file, globals, "__main__")
              |            |        |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
              |            |        -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
              |            -> <function run_path at 0x7eff877279c0>
              -> <module '_pydevd_bundle.pydevd_runpy' from '/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/li...

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 310, in run_path
    return _run_module_code(code, init_globals, run_name, pkg_name=pkg_name, script_name=fname)
           |                |     |             |                  |                     -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
           |                |     |             |                  -> ''
           |                |     |             -> '__main__'
           |                |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
           |                -> <code object <module> at 0x1b2fea90, file "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py", line 1>
           -> <function _run_module_code at 0x7eff87727600>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 127, in _run_module_code
    _run_code(code, mod_globals, init_globals, mod_name, mod_spec, pkg_name, script_name)
    |         |     |            |             |         |         |         -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
    |         |     |            |             |         |         -> ''
    |         |     |            |             |         -> None
    |         |     |            |             -> '__main__'
    |         |     |            -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
    |         |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': None, '__spec__': None, '__file__': '/home/anthony...
    |         -> <code object <module> at 0x1b2fea90, file "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py", line 1>
    -> <function _run_code at 0x7eff877271a0>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 118, in _run_code
    exec(code, run_globals)
         |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': None, '__spec__': None, '__file__': '/home/anthony...
         -> <code object <module> at 0x1b2fea90, file "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py", line 1>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py", line 83, in <module>
    main()
    -> <function main at 0x7eff87187060>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py", line 72, in main
    root.mainloop()
    |    -> <function Misc.mainloop at 0x7eff84e1f6a0>
    -> <tkinter.Tk object .>

  File "/usr/lib/python3.12/tkinter/__init__.py", line 1504, in mainloop
    self.tk.mainloop(n)
    |    |  |        -> 0
    |    |  -> <method 'mainloop' of '_tkinter.tkapp' objects>
    |    -> <_tkinter.tkapp object at 0x7eff77a73b30>
    -> <tkinter.Tk object .>
  File "/usr/lib/python3.12/tkinter/__init__.py", line 1967, in __call__
    return self.func(*args)
           |    |     -> ()
           |    -> <function Misc.after.<locals>.callit at 0x7eff323b8220>
           -> <tkinter.CallWrapper object at 0x7eff3240da90>
  File "/usr/lib/python3.12/tkinter/__init__.py", line 861, in callit
    func(*args)
    |     -> ()
    -> <bound method UniversalGuiLoader._construct_dynamic_gui of <oaGuiManager.Core.loader.gui_from_json.UniversalGuiLoader object ...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Core/loader/gui_from_json.py", line 65, in _construct_dynamic_gui
    self._instantiate_builder()
    |    -> <function UniversalGuiLoader._instantiate_builder at 0x7eff53acda80>
    -> <oaGuiManager.Core.loader.gui_from_json.UniversalGuiLoader object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!no...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Core/loader/gui_from_json.py", line 79, in _instantiate_builder
    self.dynamic_gui = DynamicGuiBuilder(
    |                  -> <class 'oaGuiBuilder.Workers.builder.DynamicGuiBuilder'>
    -> <oaGuiManager.Core.loader.gui_from_json.UniversalGuiLoader object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!no...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuilder/Workers/builder.py", line 204, in __init__
    self._load_and_build_from_file()
    |    -> <function GuiFileLoaderMixin._load_and_build_from_file at 0x7eff507c5c60>
    -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiManager/FileReaders/gui_file_loader.py", line 59, in _load_and_build_from_file
    self._rebuild_gui()
    |    -> <function GuiRebuilderMixin._rebuild_gui at 0x7eff507c6660>
    -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Managers/gui_re.py", line 95, in _rebuild_gui
    self._create_dynamic_widgets(self.scroll_frame, self.config_data, on_complete=on_build_complete)
    |    |                       |    |             |    |                        -> <function GuiRebuilderMixin._rebuild_gui.<locals>.on_build_complete at 0x7eff325e2d40>
    |    |                       |    |             |    -> {'background': {'type': 'layered_industrial', 'parameters': {'random_seed': 303, 'global_blur': 0.8, 'base_material': {'color...
    |    |                       |    |             -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...
    |    |                       |    -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
    |    |                       -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...
    |    -> <function GuiBatchBuilderMixin._create_dynamic_widgets at 0x7eff507c7600>
    -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Managers/gui_batch.py", line 75, in _create_dynamic_widgets
    self._async_renderer.render(
    |    |               -> <function AsyncGridRenderer.render at 0x7eff507c72e0>
    |    -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>
    -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Workers/async_grid_renderer.py", line 74, in render
    self._process_fields(parent_frame, all_fields, path_prefix, num_cols, on_complete, eff_bg, data, context)
    |    |               |             |           |            |         |            |       |     -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
    |    |               |             |           |            |         |            |       -> {'background': {'type': 'layered_industrial', 'parameters': {'random_seed': 303, 'global_blur': 0.8, 'base_material': {'color...
    |    |               |             |           |            |         |            -> None
    |    |               |             |           |            |         -> <function GuiRebuilderMixin._rebuild_gui.<locals>.on_build_complete at 0x7eff325e2d40>
    |    |               |             |           |            -> 1
    |    |               |             |           -> ''
    |    |               |             -> [('background', {'type': 'layered_industrial', 'parameters': {'random_seed': 303, 'global_blur': 0.8, 'base_material': {'colo...
    |    |               -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
    |    -> <function AsyncGridRenderer._process_fields at 0x7eff507c74c0>
    -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Workers/async_grid_renderer.py", line 136, in _process_fields
    self.render(inner, val, cur_path, on_complete=lambda: (state.update({"pending": state["pending"]-1}), _check_done()), parent_bg_pil=bg_pil, context=context)
    |    |      |      |    |                              |     |                  |                     |                             |               -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
    |    |      |      |    |                              |     |                  |                     |                             -> None
    |    |      |      |    |                              |     |                  |                     -> <function AsyncGridRenderer._process_fields.<locals>._check_done at 0x7eff323e0cc0>
    |    |      |      |    |                              |     |                  -> {'pending': 1, 'loop_done': False, 'aborted': False}
    |    |      |      |    |                              |     -> <method 'update' of 'dict' objects>
    |    |      |      |    |                              -> {'pending': 1, 'loop_done': False, 'aborted': False}
    |    |      |      |    -> 'Zoo_Metering_VU_Meter_Knob'
    |    |      |      -> {'type': 'OcaBin', 'id': '50.90.9.2.5', 'behavior': {'overflow_ns': 'auto', 'overflow_ew': 'auto', 'fluid_ew': True}, 'blocks...
    |    |      -> <tkinter.Frame object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook.!...
    |    -> <function AsyncGridRenderer.render at 0x7eff507c72e0>
    -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Workers/async_grid_renderer.py", line 74, in render
    self._process_fields(parent_frame, all_fields, path_prefix, num_cols, on_complete, eff_bg, data, context)
    |    |               |             |           |            |         |            |       |     -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
    |    |               |             |           |            |         |            |       -> {'type': 'OcaBin', 'id': '50.90.9.2.5', 'behavior': {'overflow_ns': 'auto', 'overflow_ew': 'auto', 'fluid_ew': True}, 'blocks...
    |    |               |             |           |            |         |            -> None
    |    |               |             |           |            |         -> <function AsyncGridRenderer._process_fields.<locals>.<lambda> at 0x7eff323e2200>
    |    |               |             |           |            -> 1
    |    |               |             |           -> 'Zoo_Metering_VU_Meter_Knob'
    |    |               |             -> [('VU_Meter_Knob_Demo', {'type': 'OcaBlock', 'label_active': 'Composite VU-Knob Ballistics & Angle Lab', 'layout_columns': 4,...
    |    |               -> <tkinter.Frame object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook.!...
    |    -> <function AsyncGridRenderer._process_fields at 0x7eff507c74c0>
    -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Workers/async_grid_renderer.py", line 129, in _process_fields
    self.render(target, val, cur_path, on_complete=lambda: (state.update({"pending": state["pending"]-1}), _check_done()), parent_bg_pil=bg_pil, context=context)
    |    |      |       |    |                              |     |                  |                     |                             |               -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
    |    |      |       |    |                              |     |                  |                     |                             -> None
    |    |      |       |    |                              |     |                  |                     -> <function AsyncGridRenderer._process_fields.<locals>._check_done at 0x7eff323e3240>
    |    |      |       |    |                              |     |                  -> {'pending': 1, 'loop_done': False, 'aborted': False}
    |    |      |       |    |                              |     -> <method 'update' of 'dict' objects>
    |    |      |       |    |                              -> {'pending': 1, 'loop_done': False, 'aborted': False}
    |    |      |       |    -> 'Zoo_Metering_VU_Meter_Knob.blocks.VU_Meter_Knob_Demo'
    |    |      |       -> {'type': 'OcaBlock', 'label_active': 'Composite VU-Knob Ballistics & Angle Lab', 'layout_columns': 4, 'fields': {'Master_L': ...
    |    |      -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
    |    -> <function AsyncGridRenderer.render at 0x7eff507c72e0>
    -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Workers/async_grid_renderer.py", line 74, in render
    self._process_fields(parent_frame, all_fields, path_prefix, num_cols, on_complete, eff_bg, data, context)
    |    |               |             |           |            |         |            |       |     -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
    |    |               |             |           |            |         |            |       -> {'type': 'OcaBlock', 'label_active': 'Composite VU-Knob Ballistics & Angle Lab', 'layout_columns': 4, 'fields': {'Master_L': ...
    |    |               |             |           |            |         |            -> None
    |    |               |             |           |            |         -> <function AsyncGridRenderer._process_fields.<locals>.<lambda> at 0x7eff323b82c0>
    |    |               |             |           |            -> 4
    |    |               |             |           -> 'Zoo_Metering_VU_Meter_Knob.blocks.VU_Meter_Knob_Demo'
    |    |               |             -> [('Master_L', {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Master L', 'path': 'Zoo_Metering_...
    |    |               -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
    |    -> <function AsyncGridRenderer._process_fields at 0x7eff507c74c0>
    -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Workers/async_grid_renderer.py", line 154, in _process_fields
    if deferred and not state["aborted"]: self.batch_engine.process(parent, deferred, 25, context, state, _check_done)
       |                |                 |    |            |       |       |             |        |      -> <function AsyncGridRenderer._process_fields.<locals>._check_done at 0x7eff323b91c0>
       |                |                 |    |            |       |       |             |        -> {'pending': 4, 'loop_done': True, 'aborted': False}
       |                |                 |    |            |       |       |             -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
       |                |                 |    |            |       |       -> [{'r': 0, 'c': 0, 'val': {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Master L', 'path': 'Zo...
       |                |                 |    |            |       -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
       |                |                 |    |            -> <function BatchProcessingEngine.process at 0x7eff507c7420>
       |                |                 |    -> <oaGuiBuild.Core.batch_processing_engine.BatchProcessingEngine object at 0x7eff3240f2c0>
       |                |                 -> <oaGuiBuild.Workers.async_grid_renderer.AsyncGridRenderer object at 0x7eff32e500b0>
       |                -> {'pending': 4, 'loop_done': True, 'aborted': False}
       -> [{'r': 0, 'c': 0, 'val': {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Master L', 'path': 'Zo...

  File "/home/anthony/Documents/OPEN-AIR/oaGuiBuild/Core/batch_processing_engine.py", line 23, in process
    widget = creator(parent_widget=parent, config_data=wd, context=context)
             |                     |                   |           -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
             |                     |                   -> {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Testing 100° Angle', 'path': 'Zoo_Metering_VU_M...
             |                     -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
             -> <function GuiWidgetFactoryMixin._lazy_wrap.<locals>.wrapper at 0x7eff50e9a8e0>

  File "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Core/factory/gui_widget_factory.py", line 45, in wrapper
    return method(self, parent_widget, config_data, context=context, **kwargs)
           |      |     |              |                    |          -> {}
           |      |     |              |                    -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
           |      |     |              -> {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Testing 100° Angle', 'path': 'Zoo_Metering_VU_M...
           |      |     -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
           |      -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame.!panedwindow.!frame.!notebook.!frame...
           -> <function BuilderMeterKnobWithVuMeterCreator.make_meter_knob_with_vu_meter at 0x7eff51d082c0>

> File "/home/anthony/Documents/OPEN-AIR/oaGuiElements/Core/metering/meter_knob_with_vu_meter/meter_knob_with_vu_meter.py", line 77, in make_meter_knob_with_vu_meter
    vu_widget = self.make_meter_needle(parent_widget, vu_config, context=context, builder_instance=builder_instance, **kwargs)
                |                      |              |                  |                         |                   -> {}
                |                      |              |                  |                         -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!fra...
                |                      |              |                  -> WidgetContext(state_mirror_engine=<oaTranslator.Core.state_mirror_engine.StateMirrorEngine object at 0x7eff76981f10>, subscri...
                |                      |              -> {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Testing 100° Angle', 'path': 'Zoo_Metering_VU_M...
                |                      -> <tkinter.Canvas object .!application.!panedwindow.!frame2.!panedwindow.!frame2.!notebook.!frame6.!notebook.!frame5.!notebook....
                -> <oaGuiBuilder.Workers.builder.DynamicGuiBuilder object .!application.!panedwindow.!frame.!panedwindow.!frame.!notebook.!frame...

AttributeError: 'DynamicGuiBuilder' object has no attribute 'make_meter_needle'
002424.357 | DEBUG    | UI   | SYSTEM     | oaGuiBuild.Core.batch_processing_engine |   └─ 🔨 Creating '_VUMeterKnob' at 'Zoo_Metering_VU_Meter_Knob.blocks.VU_Meter_Knob_Demo.fields.Standard_90'
002424.357 | TRACE    | UI   | SYSTEM     | oaGuiElements.Core.metering.meter_knob_with_vu_meter.meter_knob_with_vu_meter | 🔬 Entering make_meter_knob_with_vu_meter with config: {'type': '_VUMeterKnob', 'meter_face_colour': 'transparent', 'label_active': 'Classic 90° (Fast)', 'path': 'Zoo_Metering_VU_Meter_Knob.blocks.VU_Meter_Knob_Demo.fields.Standard_90', 'knob_path': 'audio/90/gain', 'Meter_viewable_angle': 90, 'glide_time': 50, 'fall_time': 50, 'size': 180, 'knob_width': 90, 'knob_height': 90, 'knob_shape': 'circle', 'knob_pointer_style': 'line', 'active_text_color': '#1a1a1a', 'text_color': '#888888', 'active_font_style': 'bold', 'inactive_font_style': 'normal', 'active_color': '#FF9900', 'bg_color': '#2b2b2b', 'layout': {}, 'value_min': 0.0, 'value_max': 1.0, 'value_default': 0.0}
002424.357 | DEBUG    | UI   | SYSTEM     | oaGuiElements.Core.metering.meter_knob_with_vu_meter.meter_knob_with_vu_meter | 🛠️ VUMeterKnob: Building for 'Classic 90° (Fast)'.
002424.357 | ERROR    | UI   | SYSTEM     | oaGuiElements.Core.metering.meter_knob_with_vu_meter.meter_knob_with_vu_meter | ❌ VUMeterKnob creation failed
Traceback (most recent call last):

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 3729, in <module>
    main()
    -> <function main at 0x7eff8711f060>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 3714, in main
    globals = debugger.run(setup["file"], None, None, is_module)
              |        |   |                          -> False
              |        |   -> {'port': 55813, 'ppid': 83690, 'vm_type': None, 'client': '127.0.0.1', 'access-token': None, 'client-access-token': 'd38ae98a...
              |        -> <function PyDB.run at 0x7eff8711cfe0>
              -> <__main__.PyDB object at 0x7eff876ae1e0>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 2698, in run
    return self._exec(is_module, entry_point_fn, module_name, file, globals, locals)
           |    |     |          |               |            |     |        -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
           |    |     |          |               |            |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
           |    |     |          |               |            -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
           |    |     |          |               -> None
           |    |     |          -> ''
           |    |     -> False
           |    -> <function PyDB._exec at 0x7eff8711d080>
           -> <__main__.PyDB object at 0x7eff876ae1e0>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/pydevd.py", line 2706, in _exec
    globals = pydevd_runpy.run_path(file, globals, "__main__")
              |            |        |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
              |            |        -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
              |            -> <function run_path at 0x7eff877279c0>
              -> <module '_pydevd_bundle.pydevd_runpy' from '/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/li...

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 310, in run_path
    return _run_module_code(code, init_globals, run_name, pkg_name=pkg_name, script_name=fname)
           |                |     |             |                  |                     -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
           |                |     |             |                  -> ''
           |                |     |             -> '__main__'
           |                |     -> {'__name__': '__main__', '__doc__': None, '__package__': '', '__loader__': <_frozen_importlib_external.SourceFileLoader objec...
           |                -> <code object <module> at 0x1b2fea90, file "/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py", line 1>
           -> <function _run_module_code at 0x7eff87727600>

  File "/home/anthony/.vscode/extensions/ms-python.debugpy-2025.18.0-linux-x64/bundled/libs/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 127, in _run_module_code
    _run_code(code, mod_globals, init_globals, mod_name, mod_spec, pkg_name, script_name)
    |         |     |            |             |         |         |         -> '/home/anthony/Documents/OPEN-AIR/oaGuiManager/Managers/open_air_ui.py'
    |         |     |            |             |         |         -> ''
    |         |     |            |             |         -> None
    |         |     |            |             -> '__main__'
